C
CS1#cnt,CS2#cnt,CS1#c,CS2#c,CS1#pb,CS2#pb
Time,Item,Value
27340,3,657.469992
27350,3,656.814151
27360,3,656.16359
27370,3,655.518266
27380,3,654.878136
27390,3,654.24316
27400,3,653.613296
27410,3,652.988502
27420,3,652.368738
27430,3,651.753962
27440,3,651.144136
27450,3,650.539219
27460,3,649.939172
27470,0,8
,2,549.0
,3,649.343955
27480,3,648.459318
27490,3,647.441309
27500,3,646.431495
27510,3,645.42981
27520,3,644.436189
27530,3,643.450567
27540,3,642.472879
27550,3,641.503062
27560,3,640.541051
27570,3,639.586785
27580,3,638.640201
27590,3,637.701237
27600,0,9
,2,612.0
,3,636.769832
27610,2,611.968472
,3,635.845924
27620,2,611.699526
,3,634.929454
27630,2,611.431921
,3,634.020362
27640,2,611.165649
,3,633.118588
27650,2,610.900703
,3,632.224074
27660,2,610.637079
,3,631.33676
27670,2,610.374768
,3,629.9466
27680,2,610.113764
,3,628.199589
27690,2,609.854061
,3,626.46814
27700,2,609.595652
,3,624.752115
27710,0,10
,2,699.338531
,3,623.051374
27720,2,699.082691
,3,621.36578
27730,2,698.828126
,3,619.695196
27740,2,698.57483
,3,618.039489
27750,2,698.322795
,3,616.398523
27760,2,698.072017
,3,614.772167
27770,2,697.822489
,3,613.160289
27780,2,697.574204
,3,611.56276
27790,2,697.327157
,3,609.97945
27800,2,697.08134
,3,608.410232
27810,1,13
,2,696.836749
,3,605.662531
27820,2,696.593376
,3,673.287353
27830,2,696.351217
,3,671.542434
27840,2,696.110264
,3,669.812151
27850,2,695.870512
,3,668.09638
27860,2,695.631954
,3,666.394994
27870,2,695.394586
,3,664.70787
27880,2,695.1584
,3,663.034886
27890,2,694.923392
,3,661.375919
27900,2,694.689554
,3,659.730849
27910,2,694.456882
,3,658.099557
27920,2,694.225369
,3,656.481924
27930,2,693.99501
,3,654.877832
27940,2,693.765799
,3,653.287165
27950,2,693.53773
,3,651.709807
27960,2,693.310798
,3,650.145645
27970,2,693.084997
,3,648.594565
27980,2,692.860321
,3,647.056454
27990,2,692.636764
,3,645.531202
28000,2,692.414322
,3,644.018697
28010,2,692.192988
,3,642.51883
28020,2,691.972757
,3,641.031494
28030,2,691.753624
,3,639.556579
28040,2,691.535583
,3,638.09398
28050,2,691.318628
,3,636.643591
28060,2,691.102754
,3,635.205308
28070,2,690.887957
,3,633.779026
28080,2,690.674229
,3,632.364643
28090,2,690.461567
,3,630.962056
28100,2,690.249964
,3,629.571165
28110,2,690.039416
,3,628.191869
28120,2,689.829918
,3,626.824069
28130,2,689.621463
,3,625.467667
28140,2,689.414047
,3,624.122565
28150,2,689.207665
,3,622.788666
28160,2,689.002311
,3,621.465874
28170,2,688.797981
,3,620.154095
28180,2,688.594668
,3,618.853233
28190,0,11
,2,688.392369
,3,617.563197
28200,2,688.191078
,3,616.283893
28210,2,687.990791
,3,615.015228
28220,2,687.791501
,3,613.757114
28230,2,687.593204
,3,612.509458
28240,2,687.395896
,3,611.272173
28250,2,687.199571
,3,610.045169
28260,2,687.004224
,3,608.828358
28270,2,686.809851
,3,607.621654
