C
B0#Pd,B1#Pd,B2#Pd,B0#Qd,B1#Qd,B2#Qd,B0#V,B1#V,B2#V,B0#Pg,B1#Pg,B0#Qg,B1#Qg,totPd,totQd,totPg,totQg
Time,Item,Value
,8,9.996514
,9,8.857129
,A,9.710554
,D,14.65933
,F,18.567683
47420,2,4.4045
,D,14.6585
47430,2,4.403675
,D,14.657675
47440,2,4.402857
,D,14.656857
47450,2,4.465043
,D,14.719043
47460,2,4.464235
,D,14.718235
47470,2,4.463433
,D,14.717433
47480,2,4.462636
,D,14.716636
47490,2,4.461844
,D,14.715844
47500,2,4.460734
,D,14.714734
47510,2,4.459077
,D,14.713077
47520,2,4.457434
,D,14.711434
47530,2,4.455805
,D,14.709805
47540,2,4.454189
,D,14.708189
47550,2,4.452586
,D,14.706586
47560,2,4.450997
,D,14.704997
47570,2,4.449421
,D,14.703421
47580,2,4.447859
,D,14.701859
47590,2,4.446309
,D,14.700309
47600,2,4.444772
,D,14.698772
47610,2,4.443248
,D,14.697248
47620,2,4.441736
,D,14.695736
47630,2,4.440237
,D,14.694237
47640,2,4.43875
,D,14.69275
47650,2,4.437089
,D,14.691089
47660,2,4.435234
,D,14.689234
47670,2,4.433394
,D,14.687394
47680,2,4.431569
,D,14.685569
47690,2,4.429757
,D,14.683757
47700,2,4.42796
,D,14.68196
47710,2,4.426177
,7,9.997013
,8,9.996501
,9,8.869266
,A,9.720226
,D,14.680177
,F,18.589492
47720,2,4.424408
,D,14.678408
47730,2,4.422653
,D,14.676653
47740,2,4.420911
,D,14.674911
47750,2,4.419183
,D,14.673183
47760,2,4.417469
,D,14.671469
47770,2,4.415768
,D,14.669768
47780,2,4.41408
,D,14.66808
47790,2,4.412406
,D,14.666406
47800,2,4.410744
,D,14.664744
47810,2,4.409096
,D,14.663096
47820,2,4.40746
,D,14.66146
47830,2,4.405838
,D,14.659838
47840,1,10.253628
,2,4.404227
,D,14.657855
47850,1,10.253196
,2,4.40263
,D,14.655826
47860,1,10.252768
,2,4.401044
,D,14.653812
47870,1,10.252343
,2,4.399472
,D,14.651815
47880,1,10.251922
,2,4.397911
,D,14.649833
47890,1,10.251504
,2,4.396362
,D,14.647866
47900,1,10.251089
,2,4.394826
,D,14.645915
47910,1,10.250678
,2,4.393301
,D,14.643979
47920,1,10.25027
,2,4.391789
,D,14.642059
47930,1,10.249865
,2,4.390288
,D,14.640153
47940,1,10.249464
,2,4.388799
,D,14.638262
47950,1,10.249066
,2,4.387321
,D,14.636386
47960,1,10.248671
,2,4.385855
,D,14.634525
47970,1,10.248279
,2,4.3844
,D,14.632678
47980,1,10.24789
,2,4.382956
,D,14.630846
47990,1,10.247505
,2,4.471524
,D,14.719028
48000,1,10.247122
,2,4.470102
,D,14.717224
48010,1,10.246743
,2,4.468692
,7,9.997031
,8,9.996475
,9,8.888916
,A,9.735861
,D,14.715435
,F,18.624777
48020,1,10.246367
,2,4.467292
,D,14.713659
48030,1,10.245993
,2,4.465904
,D,14.711897
48040,1,10.245623
,2,4.464526
,D,14.710149
48050,1,10.245256
,2,4.463159
,D,14.708414
48060,1,10.244891
,2,4.461802
,D,14.706693
48070,1,10.24453
,2,4.460456
,D,14.704986
48080,1,10.244172
,2,4.435066
,D,14.679237
48090,1,10.243816
,2,4.432619
,D,14.676435
48100,1,10.243463
,2,4.431192
,D,14.674655
48110,1,10.243113
,2,4.429775
,D,14.672889
48120,1,10.242766
,2,4.428369
,D,14.671135
48130,1,10.242422
,2,4.480973
,D,14.723395
48140,1,10.242081
,2,4.479587
,D,14.721668
48150,1,10.241742
,2,4.478212
,D,14.719953
48160,1,10.241406
,2,4.476846
,D,14.718252
48170,1,10.241072
,2,4.475491
,D,14.716563
48180,1,10.240742
,2,4.474145
,D,14.714887
48190,1,10.240414
,2,4.472809
,D,14.713223
48200,1,10.240089
,2,4.471484
,D,14.711572
48210,1,10.239766
,2,4.470167
,D,14.709933
48220,1,10.239446
,2,4.468861
,D,14.708306
48230,1,10.239128
,2,4.467564
,D,14.706692
48240,1,10.238813
,2,4.466276
,D,14.705089
48250,1,10.238501
,2,4.464998
,D,14.703499
48260,1,10.238191
,2,4.463729
,D,14.70192
48270,1,10.237883
,2,4.46247
,D,14.700353
48280,1,10.237578
,2,4.461219
,D,14.698797
48290,1,10.237276
,2,4.459978
,D,14.697254
48300,1,10.236976
,2,4.458736
,D,14.695712
48310,1,10.236678
,2,4.456634
,8,9.996482
,9,8.876952
,A,9.726293
,D,14.693312
,F,18.603245
48320,1,10.236383
,2,4.454549
,D,14.690932
48330,1,10.23609
,2,4.449987
,D,14.686077
48340,1,10.235799
,2,4.445274
,D,14.681073
48350,1,10.235511
,2,4.423742
,D,14.659253
48360,1,10.235225
,2,4.477554
,D,14.71278
48370,1,10.234942
,2,4.473183
,D,14.708125
48380,1,10.234661
,2,4.468865
,D,14.703526
48390,1,10.234382
,2,4.4646
,D,14.698981
48400,1,10.234105
,2,4.460387
,D,14.694491
48410,1,10.23383
,2,4.456224
,D,14.690055
48420,1,10.233558
,2,4.452113
,D,14.685671
48430,1,10.233288
,2,4.412119
,D,14.645407
48440,1,10.23302
,2,4.40839
,D,14.64141
48450,1,10.232754
,2,4.404774
,D,14.637528
48460,1,10.23249
,2,4.401203
,D,14.633694
48470,1,10.232229
,2,4.397676
,D,14.629905
48480,1,10.231969
,2,4.394193
,D,14.626162
48490,1,10.231712
,2,4.390752
,D,14.622464
48500,1,10.231457
,2,4.387353
,D,14.61881
48510,1,10.231203
,2,4.383996
,D,14.615199
48520,1,10.230952
,2,4.38068
,D,14.611632
48530,1,10.230703
,2,4.377405
,D,14.608108
48540,1,10.230456
,2,4.374169
,D,14.604625
48550,1,10.230211
,2,4.370974
,D,14.601184
48560,1,10.229968
,2,4.367817
,D,14.597784
48570,1,10.229726
,2,4.364698
,D,14.594425
48580,1,10.229487
,2,4.361618
,D,14.591105
48590,1,10.22925
,2,4.358575
,D,14.587824
48600,1,10.229014
,2,4.355568
,D,14.584582
48610,1,10.228781
,2,4.352599
,7,9.996998
,8,9.996544
,9,8.815079
,A,9.676959
,D,14.581379
,F,18.492038
48620,1,10.228549
,2,4.349665
,D,14.578214
48630,1,10.228319
,2,4.346766
,D,14.575085
48640,1,10.228091
,2,4.343903
,D,14.571994
48650,1,10.227865
,2,4.341074
,D,14.568939
48660,1,10.227641
,2,4.338279
,D,14.56592
48670,1,10.227418
,2,4.335518
,D,14.562936
48680,1,10.227197
,2,4.33279
,D,14.559987
48690,1,10.226978
,2,4.330095
,D,14.557073
48700,1,10.226761
,2,4.327432
,D,14.554193
48710,1,10.226546
,2,4.3248
,D,14.551346
48720,1,10.226332
,2,4.322201
,D,14.548533
48730,1,10.22612
,2,4.319632
,D,14.545752
48740,1,10.22591
,2,4.317094
,D,14.543004
48750,1,10.225701
,2,4.314586
,D,14.540288
48760,1,10.225494
,2,4.312108
,D,14.537603
48770,1,10.225289
,2,4.30966
,D,14.534949
48780,1,10.225086
,2,4.30724
,D,14.532326
48790,1,10.224884
,2,4.30485
,D,14.529733
48800,1,10.224683
,2,4.302487
,D,14.527171
48810,1,10.224485
,2,4.300153
,D,14.524637
48820,1,10.224288
,2,4.277754
,D,14.502041
48830,1,10.224092
,2,4.274066
,D,14.498158
48840,1,10.223898
,2,4.27192
,D,14.495818
48850,1,10.223706
,2,4.2698
,D,14.493506
48860,1,10.223515
,2,4.267706
,D,14.491221
48870,1,10.223326
,2,4.265637
,D,14.488963
48880,1,10.223138
,2,4.263593
,D,14.486731
48890,1,10.222952
,2,4.261573
,D,14.484525
48900,1,10.222767
,2,4.259578
,D,14.482345
48910,1,10.222584
,2,4.257607
,7,9.996967
,8,9.996602
,9,8.75816
,A,9.631575
,D,14.480191
,F,18.389735
48920,1,10.222402
,2,4.234174
,D,14.456576
48930,1,10.222221
,2,4.182058
,D,14.404279
48940,1,10.222043
,2,4.181232
,D,14.403274
48950,1,10.221865
,2,4.180412
,D,14.402277
48960,1,10.211061
,2,4.179599
,D,14.390661
48970,1,10.2
,2,4.178793
,D,14.378793
48980,2,4.177993
,D,14.377993
48990,2,4.1772
,D,14.3772
49000,2,4.176412
,D,14.376412
49010,2,4.175631
,D,14.375631
49020,2,4.174857
,D,14.374857
49030,2,4.174088
,D,14.374088
49040,2,4.173326
,D,14.373326
49050,2,4.172569
,D,14.372569
49060,2,4.171819
,D,14.371819
49070,2,4.171075
,D,14.371075
49080,2,4.170336
,D,14.370336
49090,2,4.169603
,D,14.369603
49100,2,4.160638
,D,14.360638
49110,2,4.143007
,D,14.343007
49120,2,4.142449
,D,14.342449
49130,2,4.141895
,D,14.341895
49140,2,4.141347
,D,14.341347
49150,2,4.140802
,D,14.340802
49160,2,4.140263
,D,14.340263
49170,2,4.139727
,D,14.339727
49180,2,4.139197
,D,14.339197
49190,2,4.13867
,D,14.33867
49200,2,4.138148
,D,14.338148
49210,2,4.137631
,7,9.996934
,8,9.996675
,9,8.677908
,A,9.567534
,D,14.337631
,F,18.245443
49220,2,4.137118
,D,14.337118
49230,2,4.113474
,D,14.313474
49240,2,4.10033
,D,14.30033
49250,2,4.100179
,D,14.300179
49260,2,4.100028
,D,14.300028
49270,2,4.099879
,D,14.299879
49280,2,4.09973
,D,14.29973
49290,2,4.099582
,D,14.299582
49300,2,4.099434
,D,14.299434
49310,2,4.099288
,D,14.299288
49320,2,4.099142
,D,14.299142
49330,2,4.098996
,D,14.298996
49340,2,4.098852
,D,14.298852
49350,2,4.098708
,D,14.298708
49360,2,4.098565
,D,14.298565
49370,2,4.098423
,D,14.298423
49380,2,4.098281
,D,14.298281
49390,2,4.09814
,D,14.29814
49400,2,4.098
,D,14.298
49410,2,4.09786
,D,14.29786
49420,2,4.097722
,D,14.297722
49430,2,4.097583
,D,14.297583
49440,2,4.097446
,D,14.297446
49450,2,4.097309
,D,14.297309
49460,2,4.097173
,D,14.297173
49470,2,4.097038
,D,14.297038
49480,2,4.096903
,D,14.296903
49490,2,4.096769
,D,14.296769
49500,2,4.096635
,D,14.296635
49510,2,4.096503
,7,9.996919
,8,9.9967
,9,8.654795
,A,9.549113
,D,14.296503
,F,18.203908
49520,2,4.096371
,D,14.296371
49530,2,4.096239
,D,14.296239
49540,2,4.096108
,D,14.296108
49550,2,4.095978
,D,14.295978
49560,2,4.095849
,D,14.295849
49570,2,4.09572
,D,14.29572
49580,2,4.095592
,D,14.295592
49590,2,4.095464
,D,14.295464
49600,2,4.095337
,D,14.295337
49610,2,4.095211
,D,14.295211
49620,2,4.095086
,D,14.295086
49630,2,4.094961
,D,14.294961
49640,2,4.094836
,D,14.294836
49650,2,4.094712
,D,14.294712
49660,2,4.094589
,D,14.294589
49670,2,4.094467
,D,14.294467
49680,2,4.094345
,D,14.294345
49690,2,4.094223
,D,14.294223
49700,2,4.094103
,D,14.294103
49710,2,4.093983
,D,14.293983
49720,2,4.093863
,D,14.293863
49730,2,4.093744
,D,14.293744
49740,2,4.093626
,D,14.293626
49750,2,4.093508
,D,14.293508
49760,2,4.093391
,D,14.293391
49770,2,4.093274
,D,14.293274
49780,2,4.093158
,D,14.293158
49790,2,4.093043
,D,14.293043
49800,2,4.092928
,D,14.292928
49810,2,4.092814
,7,9.996918
,8,9.996702
,9,8.652731
,A,9.547467
,D,14.292814
,F,18.200199
49820,2,4.0927
,D,14.2927
49830,2,4.092587
,D,14.292587
49840,2,4.092475
,D,14.292475
49850,2,4.092363
,D,14.292363
49860,2,4.092251
,D,14.292251
49870,2,4.09214
,D,14.29214
49880,2,4.09203
,D,14.29203
49890,2,4.09192
,D,14.29192
49900,2,4.091811
,D,14.291811
49910,2,4.090507
,D,14.290507
49920,2,4.07
,D,14.27
50110,7,9.996909
,8,9.996716
,9,8.639966
,A,9.537293
,F,18.177259
50240,2,4.069882
,D,14.269882
50250,2,4.069489
,D,14.269489
50260,2,4.069099
,D,14.269099
50270,2,4.06871
,D,14.26871
50280,2,4.068325
,D,14.268325
50290,2,4.067941
,D,14.267941
50300,2,4.067561
,D,14.267561
50310,2,4.067182
,D,14.267182
50320,2,4.066806
,D,14.266806
50330,2,4.066432
,D,14.266432
50340,2,4.066061
,D,14.266061
50350,2,4.065692
,D,14.265692
50360,2,4.065325
,D,14.265325
50370,2,4.06496
,D,14.26496
50380,2,4.064598
,D,14.264598
50390,2,4.064238
,D,14.264238
50400,2,4.06388
,D,14.26388
50410,2,4.063525
,7,9.996907
,8,9.99672
,9,8.636559
,A,9.534577
,D,14.263525
,F,18.171136
50420,2,4.063171
,D,14.263171
50430,2,4.06282
,D,14.26282
50440,2,4.061928
,D,14.261928
50450,2,4.06091
,D,14.26091
50460,2,4.059899
,D,14.259899
50470,2,4.058896
,D,14.258896
50480,2,4.0579
,D,14.2579
50490,2,4.056911
,D,14.256911
50500,2,4.055929
,D,14.255929
50510,2,4.054954
,D,14.254954
50520,2,4.05388
,D,14.25388
50530,2,4.052485
,D,14.252485
50540,2,4.0511
,D,14.2511
50550,2,4.049725
,D,14.249725
50560,2,4.04836
,D,14.24836
50570,2,4.047006
,D,14.247006
50580,2,4.045661
,D,14.245661
50590,2,4.044326
,D,14.244326
50600,2,4.043002
,D,14.243002
50610,2,4.041686
,D,14.241686
50620,2,4.040381
,D,14.240381
50630,2,4.039085
,D,14.239085
50640,2,4.037799
,D,14.237799
50650,2,4.036522
,D,14.236522
50660,2,4.035255
,D,14.235255
50670,2,4.033997
,D,14.233997
50680,2,4.032748
,D,14.232748
50690,2,4.031509
,D,14.231509
50700,2,4.030278
,D,14.230278
50710,2,4.029057
,7,9.996895
,8,9.99674
,9,8.617851
,A,9.519667
,D,14.229057
,F,18.137518
50720,2,4.027845
,D,14.227845
50730,2,4.026641
,D,14.226641
50740,2,4.025447
,D,14.225447
50750,2,4.024261
,D,14.224261
50760,2,4.023084
,D,14.223084
50770,2,4.021916
,D,14.221916
50780,2,4.020756
,D,14.220756
50790,2,4.019605
,D,14.219605
50800,2,4.018462
,D,14.218462
50810,2,4.017328
,D,14.217328
50820,2,4.016202
,D,14.216202
50830,2,4.015084
,D,14.215084
50840,2,4.013975
,D,14.213975
50850,2,4.012874
,D,14.212874
50860,2,4.011781
,D,14.211781
50870,2,4.064696
,D,14.264696
50880,2,4.063618
,D,14.263618
50890,2,4.062549
,D,14.262549
50900,2,4.061488
,D,14.261488
50910,2,4.060434
,D,14.260434
50920,2,4.059389
,D,14.259389
50930,2,4.058351
,D,14.258351
50940,2,4.05732
,D,14.25732
50950,2,4.056297
,D,14.256297
50960,2,4.055282
,D,14.255282
50970,2,4.054274
,D,14.254274
50980,2,4.053274
,D,14.253274
50990,2,4.052281
,D,14.252281
51000,2,4.051295
,D,14.251295
51010,2,4.050317
,7,9.996903
,8,9.996727
,9,8.629552
,A,9.528993
,D,14.250317
,F,18.158545
51020,2,4.049345
,D,14.249345
51030,2,4.048381
,D,14.248381
51040,2,4.047424
,D,14.247424
51050,2,4.046474
,D,14.246474
51060,2,4.045531
,D,14.245531
51070,2,4.044595
,D,14.244595
51080,2,4.043665
,D,14.243665
51090,2,4.042743
,D,14.242743
51100,2,4.041827
,D,14.241827
51110,2,4.040918
,D,14.240918
51120,2,4.040016
,D,14.240016
51130,2,4.039121
,D,14.239121
51140,2,4.038232
,D,14.238232
51150,2,4.037349
,D,14.237349
51160,2,4.036473
,D,14.236473
51170,2,4.035603
,D,14.235603
51180,2,4.03474
,D,14.23474
51190,2,4.033883
,D,14.233883
51200,2,4.033033
,D,14.233033
51210,2,4.032189
,D,14.232189
51220,2,4.031351
,D,14.231351
51230,2,4.030519
,D,14.230519
51240,2,4.029693
,D,14.229693
51250,2,4.028873
,D,14.228873
51260,2,4.028059
,D,14.228059
51270,2,4.027251
,D,14.227251
51280,2,4.02645
,D,14.22645
51290,2,4.025654
,D,14.225654
51300,2,4.024864
,D,14.224864
51310,2,4.024079
,7,9.996893
,8,9.996743
,9,8.614836
,A,9.517264
,D,14.224079
,F,18.1321
51320,2,4.023301
,D,14.223301
51330,2,4.022528
,D,14.222528
51340,2,4.021761
,D,14.221761
51350,2,4.020999
,D,14.220999
51360,2,4.020243
,D,14.220243
51370,2,4.019493
,D,14.219493
51380,2,4.018748
,D,14.218748
51390,2,4.018008
,D,14.218008
51400,2,4.017274
,D,14.217274
51410,2,4.016546
,D,14.216546
51420,2,4.015822
,D,14.215822
51430,2,4.015104
,D,14.215104
51440,2,4.014392
,D,14.214392
51450,2,4.013684
,D,14.213684
51460,2,4.012982
,D,14.212982
51470,2,4.012285
,D,14.212285
51480,2,4.011593
,D,14.211593
51490,2,4.010906
,D,14.210906
51500,2,4.010224
,D,14.210224
51510,2,4.009547
,D,14.209547
51520,2,4.008875
,D,14.208875
51530,2,4.008208
,D,14.208208
51540,2,4.007546
,D,14.207546
51550,2,4.006888
,D,14.206888
51560,2,4.006236
,D,14.206236
51570,2,4.005588
,D,14.205588
51580,2,4.004945
,D,14.204945
51590,2,4.004307
,D,14.204307
51600,2,4.003673
,D,14.203673
51610,2,4.003045
,7,9.996886
,8,9.996756
,9,8.603038
,A,9.507862
,D,14.203045
,F,18.1109
51620,2,4.00242
,D,14.20242
51630,2,4.0018
,D,14.2018
51640,2,3.997863
,D,14.197863
51650,2,3.945656
,D,14.145656
51660,2,3.942816
,D,14.142816
51670,2,3.942654
,D,14.142654
51680,2,3.942295
,D,14.142295
51690,2,3.937933
,D,14.137933
51700,2,3.916019
,D,14.116019
51710,2,3.915631
,D,14.115631
51720,2,3.915246
,D,14.115246
51730,2,3.914863
,D,14.114863
51740,2,3.914483
,D,14.114483
51750,2,3.914105
,D,14.114105
51760,2,3.913729
,D,14.113729
51770,2,3.913356
,D,14.113356
51780,2,3.912985
,D,14.112985
51790,2,3.912616
,D,14.112616
51800,2,3.91225
,D,14.11225
51810,2,3.911886
,D,14.111886
51820,2,3.911524
,D,14.111524
51830,2,3.911164
,D,14.111164
51840,2,3.910807
,D,14.110807
51850,2,3.910452
,D,14.110452
51860,2,3.910099
,D,14.110099
51870,2,3.909749
,D,14.109749
51880,2,3.9094
,D,14.1094
51890,2,3.909054
,D,14.109054
51900,2,3.90871
,D,14.10871
51910,2,3.908368
,7,9.996852
,8,9.996813
,9,8.550171
,A,9.465723
,D,14.108368
,F,18.015894
51920,2,3.908028
,D,14.108028
51930,2,3.907691
,D,14.107691
51940,2,3.907355
,D,14.107355
51950,2,3.907022
,D,14.107022
51960,2,3.90669
,D,14.10669
51970,2,3.906361
,D,14.106361
51980,2,3.906034
,D,14.106034
51990,2,3.905708
,D,14.105708
52000,2,3.905385
,D,14.105385
52010,2,3.905064
,D,14.105064
52020,2,3.904745
,D,14.104745
52030,2,3.904428
,D,14.104428
52040,2,3.904113
,D,14.104113
52050,2,3.903799
,D,14.103799
52060,2,3.903488
,D,14.103488
52070,2,3.903179
,D,14.103179
52080,2,3.902871
,D,14.102871
52090,2,3.902566
,D,14.102566
52100,2,3.902262
,D,14.102262
52110,2,3.901961
,D,14.101961
52120,2,3.901661
,D,14.101661
52130,2,3.901363
,D,14.101363
52140,2,3.901067
,D,14.101067
52150,2,3.900773
,D,14.100773
52160,2,3.900481
,D,14.100481
52170,2,3.90019
,D,14.10019
52180,2,3.899901
,D,14.099901
52190,2,3.899615
,D,14.099615
52200,2,3.899329
,D,14.099329
52210,2,3.899046
,7,9.996849
,8,9.996818
,9,8.544948
,A,9.461561
,D,14.099046
,F,18.006509
52220,2,3.898765
,D,14.098765
52230,2,3.898485
,D,14.098485
52240,2,3.898207
,D,14.098207
52250,2,3.897931
,D,14.097931
52260,2,3.897656
,D,14.097656
52270,2,3.897383
,D,14.097383
52280,2,3.897112
,D,14.097112
52290,2,3.896843
,D,14.096843
52300,2,3.896575
,D,14.096575
52310,2,3.896309
,D,14.096309
52320,2,3.896044
,D,14.096044
52330,2,3.895781
,D,14.095781
52340,2,3.89552
,D,14.09552
52350,2,3.895261
,D,14.095261
52360,2,3.895003
,D,14.095003
52370,2,3.894747
,D,14.094747
52380,2,3.894492
,D,14.094492
52390,2,3.894239
,D,14.094239
52400,2,3.893987
,D,14.093987
52410,2,3.893738
,D,14.093738
52420,2,3.893489
,D,14.093489
52430,2,3.893242
,D,14.093242
52440,2,3.892997
,D,14.092997
52450,2,3.892753
,D,14.092753
52460,2,3.892511
,D,14.092511
52470,2,3.89227
,D,14.09227
52480,2,3.892031
,D,14.092031
52490,2,3.891794
,D,14.091794
52500,2,3.891557
,D,14.091557
52510,2,3.891323
,7,9.996846
,8,9.996823
,9,8.540621
,A,9.458113
,D,14.091323
,F,17.998734
52520,2,3.891089
,D,14.091089
52530,2,3.890858
,D,14.090858
52540,2,3.890627
,D,14.090627
52550,2,3.890398
,D,14.090398
52560,2,3.890171
,D,14.090171
52570,2,3.889945
,D,14.089945
52580,2,3.88972
,D,14.08972
52590,2,3.889497
,D,14.089497
52600,2,3.889275
,D,14.089275
52610,2,3.889054
,D,14.089054
52620,2,3.888835
,D,14.088835
52630,2,3.888618
,D,14.088618
52640,2,3.888401
,D,14.088401
52650,2,3.888186
,D,14.088186
52660,2,3.887973
,D,14.087973
52670,2,3.88776
,D,14.08776
52680,2,3.887549
,D,14.087549
52690,2,3.88734
,D,14.08734
52700,2,3.887131
,D,14.087131
52710,2,3.886924
,D,14.086924
52720,2,3.886718
,D,14.086718
52730,2,3.886514
,D,14.086514
52740,2,3.886311
,D,14.086311
52750,2,3.886109
,D,14.086109
52760,2,3.885908
,D,14.085908
52770,2,3.885709
,D,14.085709
52780,2,3.88551
,D,14.08551
52790,2,3.885314
,D,14.085314
52800,2,3.885118
,D,14.085118
52810,2,3.884923
,7,9.996844
,8,9.996827
,9,8.537036
,A,9.455255
,D,14.084923
,F,17.992292
52820,2,3.88473
,D,14.08473
52830,2,3.884538
,D,14.084538
52840,2,3.884347
,D,14.084347
52850,2,3.884157
,D,14.084157
52860,2,3.883969
,D,14.083969
52870,2,3.883782
,D,14.083782
52880,2,3.883596
,D,14.083596
52890,2,3.883411
,D,14.083411
52900,2,3.883227
,D,14.083227
52910,2,3.883044
,D,14.083044
52920,2,3.882863
,D,14.082863
52930,2,3.882682
,D,14.082682
52940,2,3.882503
,D,14.082503
52950,2,3.882325
,D,14.082325
52960,2,3.882148
,D,14.082148
52970,2,3.881972
,D,14.081972
52980,2,3.881797
,D,14.081797
52990,2,3.881623
,D,14.081623
53000,2,3.881451
,D,14.081451
53010,2,3.881279
,D,14.081279
53020,2,3.881109
,D,14.081109
53030,2,3.880939
,D,14.080939
53040,2,3.880771
,D,14.080771
53050,2,3.880603
,D,14.080603
53060,2,3.880437
,D,14.080437
53070,2,3.880272
,D,14.080272
53080,2,3.880108
,D,14.080108
53090,2,3.879945
,D,14.079945
53100,2,3.879782
,D,14.079782
53110,2,3.879621
,7,9.996842
,8,9.99683
,9,8.534066
,A,9.452888
,D,14.079621
,F,17.986954
53120,2,3.879461
,D,14.079461
53130,2,3.870319
,D,14.070319
53140,2,3.854
,D,14.054
53340,2,3.853671
,D,14.053671
53350,2,3.853239
,D,14.053239
53360,2,3.85281
,D,14.05281
53370,2,3.852385
,D,14.052385
53380,2,3.851963
,D,14.051963
53390,2,3.851545
,D,14.051545
53400,2,3.85113
,D,14.05113
53410,2,3.850719
,7,9.996832
,8,9.996847
,9,8.518116
,A,9.440174
,D,14.050719
,F,17.95829
53420,2,3.85031
,D,14.05031
53430,2,3.849905
,D,14.049905
53440,2,3.849504
,D,14.049504
53450,2,3.849105
,D,14.049105
53460,2,3.84871
,D,14.04871
53470,2,3.848318
,D,14.048318
53480,2,3.847929
,D,14.047929
53490,2,3.847543
,D,14.047543
53500,2,3.84716
,D,14.04716
53510,2,3.846781
,D,14.046781
53520,2,3.846404
,D,14.046404
53530,2,3.84603
,D,14.04603
53540,2,3.84566
,D,14.04566
53550,2,3.845292
,D,14.045292
53560,2,3.844928
,D,14.044928
53570,2,3.844566
,D,14.044566
53580,2,3.844207
,D,14.044207
53590,2,3.843851
,D,14.043851
53600,2,3.843498
,D,14.043498
53610,2,3.843148
,D,14.043148
53620,2,3.842801
,D,14.042801
53630,2,3.842456
,D,14.042456
53640,2,3.842115
,D,14.042115
53650,2,3.841775
,D,14.041775
53660,2,3.841439
,D,14.041439
53670,2,3.841106
,D,14.041106
53680,2,3.840775
,D,14.040775
53690,2,3.840446
,D,14.040446
53700,2,3.840121
,D,14.040121
53710,2,3.839798
,7,9.996828
,8,9.996854
,9,8.511987
,A,9.435289
,D,14.039798
,F,17.947277
53720,2,3.839477
,D,14.039477
53730,2,3.83916
,D,14.03916
53740,2,3.838844
,D,14.038844
53750,2,3.838532
,D,14.038532
53760,2,3.838222
,D,14.038222
53770,2,3.837914
,D,14.037914
53780,2,3.837609
,D,14.037609
53790,2,3.837306
,D,14.037306
53800,2,3.837006
,D,14.037006
53810,2,3.836708
,D,14.036708
53820,2,3.836412
,D,14.036412
53830,2,3.836119
,D,14.036119
53840,2,3.835828
,D,14.035828
53850,2,3.83554
,D,14.03554
53860,2,3.835254
,D,14.035254
53870,2,3.83497
,D,14.03497
53880,2,3.834688
,D,14.034688
53890,2,3.834409
,D,14.034409
53900,2,3.834132
,D,14.034132
53910,2,3.833857
,D,14.033857
53920,2,3.833585
,D,14.033585
53930,2,3.833315
,D,14.033315
53940,2,3.833046
,D,14.033046
53950,2,3.83278
,D,14.03278
53960,2,3.832516
,D,14.032516
53970,2,3.832255
,D,14.032255
53980,2,3.885995
,D,14.085995
53990,2,3.885737
,D,14.085737
54000,2,3.885482
,D,14.085482
54010,2,3.885229
,7,9.996844
,8,9.996827
,9,8.537239
,A,9.455417
,D,14.085229
,F,17.992656
54020,2,3.884977
,D,14.084977
54030,2,3.884728
,D,14.084728
54040,2,3.88448
,D,14.08448
54050,2,3.884235
,D,14.084235
54060,2,3.883992
,D,14.083992
54070,2,3.88375
,D,14.08375
54080,2,3.883511
,D,14.083511
54090,2,3.883273
,D,14.083273
54100,2,3.883038
,D,14.083038
54110,2,3.882804
,D,14.082804
54120,2,3.882572
,D,14.082572
54130,2,3.882342
,D,14.082342
54140,2,3.882114
,D,14.082114
54150,2,3.881887
,D,14.081887
54160,2,3.881663
,D,14.081663
54170,2,3.88144
,D,14.08144
54180,2,3.881219
,D,14.081219
54190,2,3.881
,D,14.081
54200,2,3.880783
,D,14.080783
54210,2,3.880567
,D,14.080567
54220,2,3.880353
,D,14.080353
54230,2,3.880141
,D,14.080141
54240,2,3.879931
,D,14.079931
54250,2,3.879722
,D,14.079722
54260,2,3.879515
,D,14.079515
54270,2,3.87931
,D,14.07931
54280,2,3.879106
,D,14.079106
54290,2,3.878904
,D,14.078904
54300,2,3.878703
,D,14.078703
54310,2,3.878504
,7,9.996842
,8,9.996831
,9,8.533466
,A,9.452409
,D,14.078504
,F,17.985875
54320,2,3.878307
,D,14.078307
54330,2,3.878111
,D,14.078111
54340,2,3.877917
,D,14.077917
54350,2,3.877725
,D,14.077725
54360,2,3.877534
,D,14.077534
54370,2,3.877344
,D,14.077344
54380,2,3.877156
,D,14.077156
54390,2,3.87697
,D,14.07697
54400,2,3.876785
,D,14.076785
54410,2,3.876602
,D,14.076602
54420,2,3.87642
,D,14.07642
54430,2,3.876239
,D,14.076239
54440,2,3.87606
,D,14.07606
54450,2,3.875883
,D,14.075883
54460,2,3.867234
,D,14.067234
54470,2,3.854
,D,14.054
54610,7,9.996833
,8,9.996846
,9,8.519714
,A,9.441448
,F,17.961161
56440,2,3.917
,D,14.117
56590,2,4.007
,D,14.207
56710,7,9.996887
,8,9.996754
,9,8.60489
,A,9.509338
,F,18.114228
58200,2,4.006924
,D,14.206924
58210,2,4.006655
,9,8.604848
,A,9.509305
,D,14.206655
,F,18.114152
58220,2,4.006388
,D,14.206388
58230,2,4.006122
,D,14.206122
58240,2,4.005857
